Province/State,Country/Region,Lat,Long,Date,Total Cases,Total Deaths,Daily Cases,Daily Deaths,Mortality Rate
Saskatchewan,Canada,52.94,-106.45,2020-02-15,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-02-16,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-02-17,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-02-18,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-02-19,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-02-20,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-02-21,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-02-22,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-02-23,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-02-24,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-02-25,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-02-26,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-02-27,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-02-28,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-02-29,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-01,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-02,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-03,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-04,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-05,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-06,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-07,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-08,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-09,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-10,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-11,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-12,0,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-13,2,0,2,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-14,2,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-15,2,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-16,7,0,5,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-17,7,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-18,8,0,1,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-19,16,0,8,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-20,20,0,4,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-21,26,0,6,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-22,52,0,26,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-23,66,0,14,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-24,72,0,6,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-25,72,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-26,95,0,23,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-27,95,0,0,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-28,134,0,39,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-29,156,0,22,0,0.0
Saskatchewan,Canada,52.94,-106.45,2020-03-30,156,2,0,2,1.28
Saskatchewan,Canada,52.94,-106.45,2020-03-31,184,2,28,0,1.09
Saskatchewan,Canada,52.94,-106.45,2020-04-01,193,3,9,1,1.55
Saskatchewan,Canada,52.94,-106.45,2020-04-02,206,3,13,0,1.46
Saskatchewan,Canada,52.94,-106.45,2020-04-03,220,3,14,0,1.36
Saskatchewan,Canada,52.94,-106.45,2020-04-04,220,3,0,0,1.36
Saskatchewan,Canada,52.94,-106.45,2020-04-05,249,3,29,0,1.2
Saskatchewan,Canada,52.94,-106.45,2020-04-06,249,3,0,0,1.2
Saskatchewan,Canada,52.94,-106.45,2020-04-07,260,3,11,0,1.15
Saskatchewan,Canada,52.94,-106.45,2020-04-08,260,3,0,0,1.15
Saskatchewan,Canada,52.94,-106.45,2020-04-09,271,3,11,0,1.11
Saskatchewan,Canada,52.94,-106.45,2020-04-10,285,3,14,0,1.05
Saskatchewan,Canada,52.94,-106.45,2020-04-11,289,4,4,1,1.38
Saskatchewan,Canada,52.94,-106.45,2020-04-12,298,4,9,0,1.34
Saskatchewan,Canada,52.94,-106.45,2020-04-13,300,4,2,0,1.33
Saskatchewan,Canada,52.94,-106.45,2020-04-14,300,4,0,0,1.33
Saskatchewan,Canada,52.94,-106.45,2020-04-15,304,4,4,0,1.32
Saskatchewan,Canada,52.94,-106.45,2020-04-16,305,4,1,0,1.31
Saskatchewan,Canada,52.94,-106.45,2020-04-17,307,4,2,0,1.3
Saskatchewan,Canada,52.94,-106.45,2020-04-18,313,4,6,0,1.28
Saskatchewan,Canada,52.94,-106.45,2020-04-19,315,4,2,0,1.27
Saskatchewan,Canada,52.94,-106.45,2020-04-20,316,4,1,0,1.27
Saskatchewan,Canada,52.94,-106.45,2020-04-21,320,4,4,0,1.25
Saskatchewan,Canada,52.94,-106.45,2020-04-22,326,4,6,0,1.23
Saskatchewan,Canada,52.94,-106.45,2020-04-23,331,4,5,0,1.21
Saskatchewan,Canada,52.94,-106.45,2020-04-24,341,4,10,0,1.17
Saskatchewan,Canada,52.94,-106.45,2020-04-25,349,4,8,0,1.15
Saskatchewan,Canada,52.94,-106.45,2020-04-26,353,4,4,0,1.13
Saskatchewan,Canada,52.94,-106.45,2020-04-27,365,5,12,1,1.37
Saskatchewan,Canada,52.94,-106.45,2020-04-28,366,5,1,0,1.37
Saskatchewan,Canada,52.94,-106.45,2020-04-29,383,6,17,1,1.57
Saskatchewan,Canada,52.94,-106.45,2020-04-30,389,7,6,1,1.8
Saskatchewan,Canada,52.94,-106.45,2020-05-01,415,7,26,0,1.69
Saskatchewan,Canada,52.94,-106.45,2020-05-02,421,7,6,0,1.66
Saskatchewan,Canada,52.94,-106.45,2020-05-03,433,7,12,0,1.62
Saskatchewan,Canada,52.94,-106.45,2020-05-04,467,7,34,0,1.5
Saskatchewan,Canada,52.94,-106.45,2020-05-05,487,7,20,0,1.44
Saskatchewan,Canada,52.94,-106.45,2020-05-06,512,7,25,0,1.37
Saskatchewan,Canada,52.94,-106.45,2020-05-07,531,7,19,0,1.32
Saskatchewan,Canada,52.94,-106.45,2020-05-08,544,7,13,0,1.29
Saskatchewan,Canada,52.94,-106.45,2020-05-09,553,7,9,0,1.27
Saskatchewan,Canada,52.94,-106.45,2020-05-10,564,7,11,0,1.24
Saskatchewan,Canada,52.94,-106.45,2020-05-11,568,7,4,0,1.23
Saskatchewan,Canada,52.94,-106.45,2020-05-12,573,7,5,0,1.22
Saskatchewan,Canada,52.94,-106.45,2020-05-13,577,7,4,0,1.21
Saskatchewan,Canada,52.94,-106.45,2020-05-14,582,7,5,0,1.2
Saskatchewan,Canada,52.94,-106.45,2020-05-15,590,7,8,0,1.19
Saskatchewan,Canada,52.94,-106.45,2020-05-16,591,7,1,0,1.18
Saskatchewan,Canada,52.94,-106.45,2020-05-17,592,7,1,0,1.18
Saskatchewan,Canada,52.94,-106.45,2020-05-18,592,7,0,0,1.18
Saskatchewan,Canada,52.94,-106.45,2020-05-19,599,7,7,0,1.17
Saskatchewan,Canada,52.94,-106.45,2020-05-20,620,7,21,0,1.13
Saskatchewan,Canada,52.94,-106.45,2020-05-21,622,7,2,0,1.13
Saskatchewan,Canada,52.94,-106.45,2020-05-22,627,7,5,0,1.12
Saskatchewan,Canada,52.94,-106.45,2020-05-23,630,7,3,0,1.11
Saskatchewan,Canada,52.94,-106.45,2020-05-24,632,7,2,0,1.11
Saskatchewan,Canada,52.94,-106.45,2020-05-25,634,7,2,0,1.1
Saskatchewan,Canada,52.94,-106.45,2020-05-26,634,8,0,1,1.26
Saskatchewan,Canada,52.94,-106.45,2020-05-27,637,10,3,2,1.57
Saskatchewan,Canada,52.94,-106.45,2020-05-28,639,10,2,0,1.56
Saskatchewan,Canada,52.94,-106.45,2020-05-29,641,10,2,0,1.56
Saskatchewan,Canada,52.94,-106.45,2020-05-30,645,10,4,0,1.55
Saskatchewan,Canada,52.94,-106.45,2020-05-31,646,11,1,1,1.7
Saskatchewan,Canada,52.94,-106.45,2020-06-01,646,11,0,0,1.7
Saskatchewan,Canada,52.94,-106.45,2020-06-02,646,11,0,0,1.7
Saskatchewan,Canada,52.94,-106.45,2020-06-03,647,11,1,0,1.7
Saskatchewan,Canada,52.94,-106.45,2020-06-04,648,11,1,0,1.7
Saskatchewan,Canada,52.94,-106.45,2020-06-05,649,11,1,0,1.69
Saskatchewan,Canada,52.94,-106.45,2020-06-06,650,11,1,0,1.69
Saskatchewan,Canada,52.94,-106.45,2020-06-07,650,11,0,0,1.69
Saskatchewan,Canada,52.94,-106.45,2020-06-08,654,13,4,2,1.99
Saskatchewan,Canada,52.94,-106.45,2020-06-09,656,13,2,0,1.98
Saskatchewan,Canada,52.94,-106.45,2020-06-10,658,13,2,0,1.98
Saskatchewan,Canada,52.94,-106.45,2020-06-11,660,13,2,0,1.97
Saskatchewan,Canada,52.94,-106.45,2020-06-12,663,13,3,0,1.96
Saskatchewan,Canada,52.94,-106.45,2020-06-13,664,13,1,0,1.96
Saskatchewan,Canada,52.94,-106.45,2020-06-14,665,13,1,0,1.95
Saskatchewan,Canada,52.94,-106.45,2020-06-15,683,13,18,0,1.9
Saskatchewan,Canada,52.94,-106.45,2020-06-16,684,13,1,0,1.9
Saskatchewan,Canada,52.94,-106.45,2020-06-17,693,13,9,0,1.88
Saskatchewan,Canada,52.94,-106.45,2020-06-18,708,13,15,0,1.84
Saskatchewan,Canada,52.94,-106.45,2020-06-19,716,13,8,0,1.82
Saskatchewan,Canada,52.94,-106.45,2020-06-20,726,13,10,0,1.79
Saskatchewan,Canada,52.94,-106.45,2020-06-21,746,13,20,0,1.74
Saskatchewan,Canada,52.94,-106.45,2020-06-22,751,13,5,0,1.73
Saskatchewan,Canada,52.94,-106.45,2020-06-23,753,13,2,0,1.73
Saskatchewan,Canada,52.94,-106.45,2020-06-24,757,13,4,0,1.72
Saskatchewan,Canada,52.94,-106.45,2020-06-25,759,13,2,0,1.71
Saskatchewan,Canada,52.94,-106.45,2020-06-26,772,13,13,0,1.68
Saskatchewan,Canada,52.94,-106.45,2020-06-27,777,13,5,0,1.67
Saskatchewan,Canada,52.94,-106.45,2020-06-28,778,13,1,0,1.67
Saskatchewan,Canada,52.94,-106.45,2020-06-29,779,13,1,0,1.67
Saskatchewan,Canada,52.94,-106.45,2020-06-30,785,13,6,0,1.66
Saskatchewan,Canada,52.94,-106.45,2020-07-01,785,13,0,0,1.66
Saskatchewan,Canada,52.94,-106.45,2020-07-02,795,14,10,1,1.76
Saskatchewan,Canada,52.94,-106.45,2020-07-03,796,14,1,0,1.76
Saskatchewan,Canada,52.94,-106.45,2020-07-04,796,14,0,0,1.76
Saskatchewan,Canada,52.94,-106.45,2020-07-05,796,14,0,0,1.76
Saskatchewan,Canada,52.94,-106.45,2020-07-06,805,14,9,0,1.74
Saskatchewan,Canada,52.94,-106.45,2020-07-07,806,15,1,1,1.86
Saskatchewan,Canada,52.94,-106.45,2020-07-08,808,15,2,0,1.86
Saskatchewan,Canada,52.94,-106.45,2020-07-09,813,15,5,0,1.85
Saskatchewan,Canada,52.94,-106.45,2020-07-10,815,15,2,0,1.84
Saskatchewan,Canada,52.94,-106.45,2020-07-11,815,15,0,0,1.84
Saskatchewan,Canada,52.94,-106.45,2020-07-12,815,15,0,0,1.84
Saskatchewan,Canada,52.94,-106.45,2020-07-13,871,15,56,0,1.72
Saskatchewan,Canada,52.94,-106.45,2020-07-14,876,15,5,0,1.71
Saskatchewan,Canada,52.94,-106.45,2020-07-15,881,15,5,0,1.7
Saskatchewan,Canada,52.94,-106.45,2020-07-16,923,15,42,0,1.63
Saskatchewan,Canada,52.94,-106.45,2020-07-17,936,15,13,0,1.6
Saskatchewan,Canada,52.94,-106.45,2020-07-18,941,15,5,0,1.59
Saskatchewan,Canada,52.94,-106.45,2020-07-19,943,15,2,0,1.59
Saskatchewan,Canada,52.94,-106.45,2020-07-20,962,15,19,0,1.56
Saskatchewan,Canada,52.94,-106.45,2020-07-21,970,15,8,0,1.55
Saskatchewan,Canada,52.94,-106.45,2020-07-22,1030,15,60,0,1.46
Saskatchewan,Canada,52.94,-106.45,2020-07-23,1072,16,42,1,1.49
Saskatchewan,Canada,52.94,-106.45,2020-07-24,1099,16,27,0,1.46
Saskatchewan,Canada,52.94,-106.45,2020-07-25,1136,16,37,0,1.41
Saskatchewan,Canada,52.94,-106.45,2020-07-26,1178,16,42,0,1.36
Saskatchewan,Canada,52.94,-106.45,2020-07-27,1209,16,31,0,1.32
Saskatchewan,Canada,52.94,-106.45,2020-07-28,1218,17,9,1,1.4
Saskatchewan,Canada,52.94,-106.45,2020-07-29,1268,17,50,0,1.34
Saskatchewan,Canada,52.94,-106.45,2020-07-30,1306,18,38,1,1.38
Saskatchewan,Canada,52.94,-106.45,2020-07-31,1319,18,13,0,1.36
Saskatchewan,Canada,52.94,-106.45,2020-08-01,1334,18,15,0,1.35
Saskatchewan,Canada,52.94,-106.45,2020-08-02,1342,18,8,0,1.34
Saskatchewan,Canada,52.94,-106.45,2020-08-03,1359,18,17,0,1.32
Saskatchewan,Canada,52.94,-106.45,2020-08-04,1368,18,9,0,1.32
Saskatchewan,Canada,52.94,-106.45,2020-08-05,1376,18,8,0,1.31
Saskatchewan,Canada,52.94,-106.45,2020-08-06,1387,19,11,1,1.37
Saskatchewan,Canada,52.94,-106.45,2020-08-07,1409,20,22,1,1.42
Saskatchewan,Canada,52.94,-106.45,2020-08-08,1433,20,24,0,1.4
Saskatchewan,Canada,52.94,-106.45,2020-08-09,1445,20,12,0,1.38
Saskatchewan,Canada,52.94,-106.45,2020-08-10,1450,20,5,0,1.38
Saskatchewan,Canada,52.94,-106.45,2020-08-11,1479,20,29,0,1.35
Saskatchewan,Canada,52.94,-106.45,2020-08-12,1484,20,5,0,1.35
Saskatchewan,Canada,52.94,-106.45,2020-08-13,1511,20,27,0,1.32
Saskatchewan,Canada,52.94,-106.45,2020-08-14,1541,20,30,0,1.3
Saskatchewan,Canada,52.94,-106.45,2020-08-15,1566,21,25,1,1.34
Saskatchewan,Canada,52.94,-106.45,2020-08-16,1580,22,14,1,1.39
Saskatchewan,Canada,52.94,-106.45,2020-08-17,1581,22,1,0,1.39
Saskatchewan,Canada,52.94,-106.45,2020-08-18,1582,22,1,0,1.39
Saskatchewan,Canada,52.94,-106.45,2020-08-19,1586,22,4,0,1.39
Saskatchewan,Canada,52.94,-106.45,2020-08-20,1590,22,4,0,1.38
Saskatchewan,Canada,52.94,-106.45,2020-08-21,1595,22,5,0,1.38
Saskatchewan,Canada,52.94,-106.45,2020-08-22,1597,22,2,0,1.38
Saskatchewan,Canada,52.94,-106.45,2020-08-23,1600,22,3,0,1.38
Saskatchewan,Canada,52.94,-106.45,2020-08-24,1602,22,2,0,1.37
Saskatchewan,Canada,52.94,-106.45,2020-08-25,1602,23,0,1,1.44
Saskatchewan,Canada,52.94,-106.45,2020-08-26,1604,24,2,1,1.5
Saskatchewan,Canada,52.94,-106.45,2020-08-27,1609,24,5,0,1.49
Saskatchewan,Canada,52.94,-106.45,2020-08-28,1611,24,2,0,1.49
Saskatchewan,Canada,52.94,-106.45,2020-08-29,1615,24,4,0,1.49
Saskatchewan,Canada,52.94,-106.45,2020-08-30,1615,24,0,0,1.49
Saskatchewan,Canada,52.94,-106.45,2020-08-31,1619,24,4,0,1.48
Saskatchewan,Canada,52.94,-106.45,2020-09-01,1622,24,3,0,1.48
Saskatchewan,Canada,52.94,-106.45,2020-09-02,1624,24,2,0,1.48
Saskatchewan,Canada,52.94,-106.45,2020-09-03,1634,24,10,0,1.47
Saskatchewan,Canada,52.94,-106.45,2020-09-04,1638,24,4,0,1.47
Saskatchewan,Canada,52.94,-106.45,2020-09-05,1643,24,5,0,1.46
Saskatchewan,Canada,52.94,-106.45,2020-09-06,1651,24,8,0,1.45
Saskatchewan,Canada,52.94,-106.45,2020-09-07,1662,24,11,0,1.44
Saskatchewan,Canada,52.94,-106.45,2020-09-08,1669,24,7,0,1.44
Saskatchewan,Canada,52.94,-106.45,2020-09-09,1670,24,1,0,1.44
Saskatchewan,Canada,52.94,-106.45,2020-09-10,1676,24,6,0,1.43
Saskatchewan,Canada,52.94,-106.45,2020-09-11,1688,24,12,0,1.42
Saskatchewan,Canada,52.94,-106.45,2020-09-12,1709,24,21,0,1.4
Saskatchewan,Canada,52.94,-106.45,2020-09-13,1726,24,17,0,1.39
Saskatchewan,Canada,52.94,-106.45,2020-09-14,1731,24,5,0,1.39
Saskatchewan,Canada,52.94,-106.45,2020-09-15,1741,24,10,0,1.38
Saskatchewan,Canada,52.94,-106.45,2020-09-16,1751,24,10,0,1.37
Saskatchewan,Canada,52.94,-106.45,2020-09-17,1757,24,6,0,1.37
Saskatchewan,Canada,52.94,-106.45,2020-09-18,1776,24,19,0,1.35
Saskatchewan,Canada,52.94,-106.45,2020-09-19,1787,24,11,0,1.34
Saskatchewan,Canada,52.94,-106.45,2020-09-20,1807,24,20,0,1.33
Saskatchewan,Canada,52.94,-106.45,2020-09-21,1814,24,7,0,1.32
Saskatchewan,Canada,52.94,-106.45,2020-09-22,1824,24,10,0,1.32
Saskatchewan,Canada,52.94,-106.45,2020-09-23,1830,24,6,0,1.31
Saskatchewan,Canada,52.94,-106.45,2020-09-24,1835,24,5,0,1.31
Saskatchewan,Canada,52.94,-106.45,2020-09-25,1846,24,11,0,1.3
Saskatchewan,Canada,52.94,-106.45,2020-09-26,1863,24,17,0,1.29
Saskatchewan,Canada,52.94,-106.45,2020-09-27,1878,24,15,0,1.28
Saskatchewan,Canada,52.94,-106.45,2020-09-28,1892,24,14,0,1.27
Saskatchewan,Canada,52.94,-106.45,2020-09-29,1899,24,7,0,1.26
Saskatchewan,Canada,52.94,-106.45,2020-09-30,1913,24,14,0,1.25
Saskatchewan,Canada,52.94,-106.45,2020-10-01,1927,24,14,0,1.25
Saskatchewan,Canada,52.94,-106.45,2020-10-02,1940,24,13,0,1.24
Saskatchewan,Canada,52.94,-106.45,2020-10-03,1954,24,14,0,1.23
Saskatchewan,Canada,52.94,-106.45,2020-10-04,1959,24,5,0,1.23
Saskatchewan,Canada,52.94,-106.45,2020-10-05,1968,24,9,0,1.22
Saskatchewan,Canada,52.94,-106.45,2020-10-06,1984,24,16,0,1.21
Saskatchewan,Canada,52.94,-106.45,2020-10-07,1994,24,10,0,1.2
Saskatchewan,Canada,52.94,-106.45,2020-10-08,2012,24,18,0,1.19
Saskatchewan,Canada,52.94,-106.45,2020-10-09,2034,24,22,0,1.18
Saskatchewan,Canada,52.94,-106.45,2020-10-10,2068,24,34,0,1.16
Saskatchewan,Canada,52.94,-106.45,2020-10-11,2092,25,24,1,1.2
Saskatchewan,Canada,52.94,-106.45,2020-10-12,2140,25,48,0,1.17
Saskatchewan,Canada,52.94,-106.45,2020-10-13,2174,25,34,0,1.15
Saskatchewan,Canada,52.94,-106.45,2020-10-14,2199,25,25,0,1.14
Saskatchewan,Canada,52.94,-106.45,2020-10-15,2232,25,33,0,1.12
Saskatchewan,Canada,52.94,-106.45,2020-10-16,2270,25,38,0,1.1
Saskatchewan,Canada,52.94,-106.45,2020-10-17,2270,25,0,0,1.1
Saskatchewan,Canada,52.94,-106.45,2020-10-18,2330,25,60,0,1.07
Saskatchewan,Canada,52.94,-106.45,2020-10-19,2396,25,66,0,1.04
Saskatchewan,Canada,52.94,-106.45,2020-10-20,2439,25,43,0,1.03
Saskatchewan,Canada,52.94,-106.45,2020-10-21,2496,25,57,0,1.0
Saskatchewan,Canada,52.94,-106.45,2020-10-22,2558,25,62,0,0.98
Saskatchewan,Canada,52.94,-106.45,2020-10-23,2591,25,33,0,0.96
Saskatchewan,Canada,52.94,-106.45,2020-10-24,2669,25,78,0,0.94
Saskatchewan,Canada,52.94,-106.45,2020-10-25,2729,25,60,0,0.92
Saskatchewan,Canada,52.94,-106.45,2020-10-26,2783,25,54,0,0.9
Saskatchewan,Canada,52.94,-106.45,2020-10-27,2841,25,58,0,0.88
Saskatchewan,Canada,52.94,-106.45,2020-10-28,2908,25,67,0,0.86
Saskatchewan,Canada,52.94,-106.45,2020-10-29,2990,25,82,0,0.84
Saskatchewan,Canada,52.94,-106.45,2020-10-30,3066,25,76,0,0.82
Saskatchewan,Canada,52.94,-106.45,2020-10-31,3144,25,78,0,0.8
Saskatchewan,Canada,52.94,-106.45,2020-11-01,3218,25,74,0,0.78
Saskatchewan,Canada,52.94,-106.45,2020-11-02,3292,25,74,0,0.76
Saskatchewan,Canada,52.94,-106.45,2020-11-03,3373,25,81,0,0.74
Saskatchewan,Canada,52.94,-106.45,2020-11-04,3408,25,35,0,0.73
Saskatchewan,Canada,52.94,-106.45,2020-11-05,3536,25,128,0,0.71
Saskatchewan,Canada,52.94,-106.45,2020-11-06,3623,25,87,0,0.69
Saskatchewan,Canada,52.94,-106.45,2020-11-07,3738,27,115,2,0.72
Saskatchewan,Canada,52.94,-106.45,2020-11-08,3897,28,159,1,0.72
Saskatchewan,Canada,52.94,-106.45,2020-11-09,4087,29,190,1,0.71
Saskatchewan,Canada,52.94,-106.45,2020-11-10,4214,29,127,0,0.69
Saskatchewan,Canada,52.94,-106.45,2020-11-11,4326,29,112,0,0.67
Saskatchewan,Canada,52.94,-106.45,2020-11-12,4437,29,111,0,0.65
Saskatchewan,Canada,52.94,-106.45,2020-11-13,4513,29,76,0,0.64
Saskatchewan,Canada,52.94,-106.45,2020-11-14,4820,29,307,0,0.6
Saskatchewan,Canada,52.94,-106.45,2020-11-15,5001,31,181,2,0.62
Saskatchewan,Canada,52.94,-106.45,2020-11-16,5182,31,181,0,0.6
Saskatchewan,Canada,52.94,-106.45,2020-11-17,5422,31,240,0,0.57
Saskatchewan,Canada,52.94,-106.45,2020-11-18,5553,32,131,1,0.58
Saskatchewan,Canada,52.94,-106.45,2020-11-19,5651,32,98,0,0.57
Saskatchewan,Canada,52.94,-106.45,2020-11-20,5804,33,153,1,0.57
Saskatchewan,Canada,52.94,-106.45,2020-11-21,6237,33,433,0,0.53
Saskatchewan,Canada,52.94,-106.45,2020-11-22,6473,33,236,0,0.51
Saskatchewan,Canada,52.94,-106.45,2020-11-23,6708,37,235,4,0.55
Saskatchewan,Canada,52.94,-106.45,2020-11-24,6883,37,175,0,0.54
Saskatchewan,Canada,52.94,-106.45,2020-11-25,7047,37,164,0,0.53
Saskatchewan,Canada,52.94,-106.45,2020-11-26,7362,40,315,3,0.54
Saskatchewan,Canada,52.94,-106.45,2020-11-27,7691,44,329,4,0.57
Saskatchewan,Canada,52.94,-106.45,2020-11-28,7888,45,197,1,0.57
Saskatchewan,Canada,52.94,-106.45,2020-11-29,8239,45,351,0,0.55
Saskatchewan,Canada,52.94,-106.45,2020-11-30,8564,47,325,2,0.55
Saskatchewan,Canada,52.94,-106.45,2020-12-01,8745,51,181,4,0.58
Saskatchewan,Canada,52.94,-106.45,2020-12-02,8982,53,237,2,0.59
Saskatchewan,Canada,52.94,-106.45,2020-12-03,9244,54,262,1,0.58
Saskatchewan,Canada,52.94,-106.45,2020-12-04,9527,55,283,1,0.58
Saskatchewan,Canada,52.94,-106.45,2020-12-05,9730,55,203,0,0.57
Saskatchewan,Canada,52.94,-106.45,2020-12-06,10139,59,409,4,0.58
Saskatchewan,Canada,52.94,-106.45,2020-12-07,10412,60,273,1,0.58
Saskatchewan,Canada,52.94,-106.45,2020-12-08,10597,66,185,6,0.62
Saskatchewan,Canada,52.94,-106.45,2020-12-09,10899,71,302,5,0.65
Saskatchewan,Canada,52.94,-106.45,2020-12-10,11223,75,324,4,0.67
Saskatchewan,Canada,52.94,-106.45,2020-12-11,11475,75,252,0,0.65
Saskatchewan,Canada,52.94,-106.45,2020-12-12,11749,86,274,11,0.73
Saskatchewan,Canada,52.94,-106.45,2020-12-13,11971,89,222,3,0.74
Saskatchewan,Canada,52.94,-106.45,2020-12-14,12238,91,267,2,0.74
Saskatchewan,Canada,52.94,-106.45,2020-12-15,12432,98,194,7,0.79
Saskatchewan,Canada,52.94,-106.45,2020-12-16,12594,98,162,0,0.78
Saskatchewan,Canada,52.94,-106.45,2020-12-17,12832,105,238,7,0.82
Saskatchewan,Canada,52.94,-106.45,2020-12-18,13077,107,245,2,0.82
Saskatchewan,Canada,52.94,-106.45,2020-12-19,13329,115,252,8,0.86
Saskatchewan,Canada,52.94,-106.45,2020-12-20,13555,118,226,3,0.87
Saskatchewan,Canada,52.94,-106.45,2020-12-21,13761,122,206,4,0.89
Saskatchewan,Canada,52.94,-106.45,2020-12-22,13942,125,181,3,0.9
Saskatchewan,Canada,52.94,-106.45,2020-12-23,14101,130,159,5,0.92
Saskatchewan,Canada,52.94,-106.45,2020-12-24,14255,134,154,4,0.94
Saskatchewan,Canada,52.94,-106.45,2020-12-25,14255,134,0,0,0.94
Saskatchewan,Canada,52.94,-106.45,2020-12-26,14255,134,0,0,0.94
Saskatchewan,Canada,52.94,-106.45,2020-12-27,14814,141,559,7,0.95
Saskatchewan,Canada,52.94,-106.45,2020-12-28,14814,141,0,0,0.95
Saskatchewan,Canada,52.94,-106.45,2020-12-29,15022,151,208,10,1.01
Saskatchewan,Canada,52.94,-106.45,2020-12-30,15160,154,138,3,1.02
Saskatchewan,Canada,52.94,-106.45,2020-12-31,15350,155,190,1,1.01
Saskatchewan,Canada,52.94,-106.45,2021-01-01,15350,155,0,0,1.01
Saskatchewan,Canada,52.94,-106.45,2021-01-02,15845,158,495,3,1.0
Saskatchewan,Canada,52.94,-106.45,2021-01-03,16083,158,238,0,0.98
Saskatchewan,Canada,52.94,-106.45,2021-01-04,16367,160,284,2,0.98
Saskatchewan,Canada,52.94,-106.45,2021-01-05,16520,165,153,5,1.0
Saskatchewan,Canada,52.94,-106.45,2021-01-06,16804,174,284,9,1.04
Saskatchewan,Canada,52.94,-106.45,2021-01-07,17138,177,334,3,1.03
Saskatchewan,Canada,52.94,-106.45,2021-01-08,17474,184,336,7,1.05
Saskatchewan,Canada,52.94,-106.45,2021-01-09,17803,191,329,7,1.07
Saskatchewan,Canada,52.94,-106.45,2021-01-10,17803,191,0,0,1.07
Saskatchewan,Canada,52.94,-106.45,2021-01-11,18522,199,719,8,1.07
Saskatchewan,Canada,52.94,-106.45,2021-01-12,18770,204,248,5,1.09
Saskatchewan,Canada,52.94,-106.45,2021-01-13,19017,206,247,2,1.08
Saskatchewan,Canada,52.94,-106.45,2021-01-14,19329,206,312,0,1.07
Saskatchewan,Canada,52.94,-106.45,2021-01-15,19715,210,386,4,1.07
Saskatchewan,Canada,52.94,-106.45,2021-01-16,19985,212,270,2,1.06
Saskatchewan,Canada,52.94,-106.45,2021-01-17,20272,215,287,3,1.06
Saskatchewan,Canada,52.94,-106.45,2021-01-18,20562,219,290,4,1.07
Saskatchewan,Canada,52.94,-106.45,2021-01-19,20871,225,309,6,1.08
Saskatchewan,Canada,52.94,-106.45,2021-01-20,21112,226,241,1,1.07
Saskatchewan,Canada,52.94,-106.45,2021-01-21,21338,239,226,13,1.12
Saskatchewan,Canada,52.94,-106.45,2021-01-22,21643,247,305,8,1.14
